Ticker,"Levels (PDH, PDL, PMH, PML)",Level Broken,Time At Level Break,Time at Level Retest,Entry Price & Time,Exit Reason & Time,Result
MNQ,"PDH:11478.75, PDL:11180.0, PMH:11521.5, PML:11254.0",PMH,2020-09-10 10:30:00,2020-09-10 10:34:00,11542.50 @ 2020-09-10 14:36:00,SL @ 2020-09-10 10:44:00,LOSS
MES,"PDH:3424.0, PDL:3351.0, PMH:3417.75, PML:3364.5",PDL,2020-09-10 14:40:00,2020-09-10 14:42:00,3336.50 @ 2020-09-10 18:44:00,SL @ 2020-09-10 14:48:00,LOSS
MNQ,"PDH:11478.75, PDL:11180.0, PMH:11521.5, PML:11254.0",PML,2020-09-10 14:16:00,2020-09-10 14:18:00,11238.50 @ 2020-09-10 18:20:00,TP @ 2020-09-10 15:10:00,WIN
MES,"PDH:3424.25, PDL:3316.5, PMH:3376.25, PML:3335.5",PML,2020-09-11 10:00:00,2020-09-11 10:02:00,3338.00 @ 2020-09-11 14:04:00,SL @ 2020-09-11 10:06:00,LOSS
MES,"PDH:3424.25, PDL:3316.5, PMH:3376.25, PML:3335.5",PML,2020-09-11 10:10:00,2020-09-11 10:12:00,3338.75 @ 2020-09-11 14:14:00,SL @ 2020-09-11 10:20:00,LOSS
MNQ,"PDH:11567.0, PDL:11076.0, PMH:11356.75, PML:11190.0",PDL,2020-09-11 14:00:00,2020-09-11 14:18:00,11001.00 @ 2020-09-11 18:20:00,EMA_TRAIL (LOSS) @ 2020-09-11 14:24:00,LOSS
MES,"PDH:3424.25, PDL:3316.5, PMH:3376.25, PML:3335.5",PDL,2020-09-11 14:08:00,2020-09-11 14:18:00,3322.00 @ 2020-09-11 18:20:00,EMA_TRAIL (LOSS) @ 2020-09-11 14:32:00,LOSS
MNQ,"PDH:11567.0, PDL:11076.0, PMH:11356.75, PML:11190.0",PDL,2020-09-11 14:44:00,2020-09-11 14:48:00,11056.25 @ 2020-09-11 18:50:00,EMA_TRAIL (LOSS) @ 2020-09-11 14:54:00,LOSS
MNQ,"PDH:11567.0, PDL:11076.0, PMH:11356.75, PML:11190.0",PDL,2020-09-11 15:24:00,2020-09-11 15:48:00,11056.75 @ 2020-09-11 19:50:00,EMA_TRAIL (LOSS) @ 2020-09-11 15:54:00,LOSS
MNQ,"PDH:11280.5, PDL:10921.25, PMH:11277.75, PML:11166.75",PMH,2020-09-14 09:44:00,2020-09-14 09:46:00,11294.25 @ 2020-09-14 13:48:00,SL @ 2020-09-14 14:00:00,LOSS
MES,"PDH:3368.5, PDL:3288.25, PMH:3385.75, PML:3353.75",PMH,2020-09-14 14:14:00,2020-09-14 14:16:00,3391.25 @ 2020-09-14 18:18:00,EMA_TRAIL (LOSS) @ 2020-09-14 14:22:00,LOSS
MNQ,"PDH:11362.25, PDL:11173.75, PMH:11436.5, PML:11311.5",PMH,2020-09-15 09:38:00,2020-09-15 09:40:00,11459.00 @ 2020-09-15 13:42:00,EMA_TRAIL (LOSS) @ 2020-09-15 10:20:00,LOSS
MNQ,"PDH:11362.25, PDL:11173.75, PMH:11436.5, PML:11311.5",PMH,2020-09-15 14:26:00,2020-09-15 14:28:00,11434.75 @ 2020-09-15 18:30:00,EMA_TRAIL (PROFIT) @ 2020-09-15 14:34:00,WIN
MNQ,"PDH:11495.25, PDL:11350.0, PMH:11550.0, PML:11442.75",PML,2020-09-16 09:44:00,2020-09-16 09:48:00,11422.50 @ 2020-09-16 13:50:00,EMA_TRAIL (PROFIT) @ 2020-09-16 14:02:00,WIN
MES,"PDH:3419.25, PDL:3373.0, PMH:3428.25, PML:3400.0",PDH,2020-09-16 14:14:00,2020-09-16 14:42:00,3420.75 @ 2020-09-16 18:44:00,SL @ 2020-09-16 14:50:00,LOSS
MES,"PDH:3375.75, PDL:3310.0, PMH:3374.0, PML:3340.0",PML,2020-09-18 10:20:00,2020-09-18 10:22:00,3345.50 @ 2020-09-18 14:24:00,TP @ 2020-09-18 10:46:00,WIN
MNQ,"PDH:11164.0, PDL:10909.5, PMH:11179.5, PML:11073.0",PML,2020-09-18 10:10:00,2020-09-18 10:24:00,11047.50 @ 2020-09-18 14:26:00,TP @ 2020-09-18 14:00:00,WIN
MNQ,"PDH:11134.75, PDL:10729.5, PMH:10832.5, PML:10707.0",PML,2020-09-21 10:28:00,2020-09-21 10:30:00,10682.50 @ 2020-09-21 14:32:00,EMA_TRAIL (LOSS) @ 2020-09-21 14:00:00,LOSS
MES,"PDH:3356.5, PDL:3274.0, PMH:3282.75, PML:3231.0",PML,2020-09-21 10:22:00,2020-09-21 10:28:00,3226.75 @ 2020-09-21 14:30:00,SL @ 2020-09-21 14:00:00,LOSS
MES,"PDH:3356.5, PDL:3274.0, PMH:3282.75, PML:3231.0",PML,2020-09-21 14:06:00,2020-09-21 14:16:00,3229.25 @ 2020-09-21 18:18:00,EMA_TRAIL (LOSS) @ 2020-09-21 14:56:00,LOSS
MNQ,"PDH:11134.75, PDL:10729.5, PMH:10832.5, PML:10707.0",PMH,2020-09-21 14:02:00,2020-09-21 15:02:00,10835.00 @ 2020-09-21 19:04:00,TP @ 2020-09-21 15:50:00,WIN
MES,"PDH:3275.0, PDL:3208.25, PMH:3286.75, PML:3260.0",PMH,2020-09-22 09:32:00,2020-09-22 09:36:00,3287.75 @ 2020-09-22 13:38:00,SL @ 2020-09-22 09:44:00,LOSS
MES,"PDH:3275.0, PDL:3208.25, PMH:3286.75, PML:3260.0",PMH,2020-09-22 10:28:00,2020-09-22 10:32:00,3287.00 @ 2020-09-22 14:34:00,SL @ 2020-09-22 10:38:00,LOSS
MNQ,"PDH:11192.25, PDL:10921.75, PMH:11222.5, PML:11108.0",PML,2020-09-23 09:52:00,2020-09-23 09:54:00,11075.00 @ 2020-09-23 13:56:00,TP @ 2020-09-23 14:00:00,WIN
MES,"PDH:3309.5, PDL:3240.5, PMH:3319.75, PML:3296.75",PML,2020-09-23 09:56:00,2020-09-23 10:04:00,3295.50 @ 2020-09-23 14:06:00,TP @ 2020-09-23 14:00:00,WIN
MES,"PDH:3312.5, PDL:3213.0, PMH:3236.5, PML:3191.0",PMH,2020-09-24 10:10:00,2020-09-24 10:14:00,3246.00 @ 2020-09-24 14:16:00,SL @ 2020-09-24 10:22:00,LOSS
MNQ,"PDH:11161.0, PDL:10780.0, PMH:10824.75, PML:10650.0",PMH,2020-09-24 10:40:00,2020-09-24 10:44:00,10865.25 @ 2020-09-24 14:46:00,EMA_TRAIL (PROFIT) @ 2020-09-24 14:02:00,WIN
MNQ,"PDH:11011.75, PDL:10700.0, PMH:10933.75, PML:10808.25",PMH,2020-09-25 10:22:00,2020-09-25 10:26:00,10937.75 @ 2020-09-25 14:28:00,TP @ 2020-09-25 14:00:00,WIN
MES,"PDH:3268.25, PDL:3195.5, PMH:3243.25, PML:3198.5",PMH,2020-09-25 10:40:00,2020-09-25 10:48:00,3246.25 @ 2020-09-25 14:50:00,TP @ 2020-09-25 14:54:00,WIN
MES,"PDH:3296.5, PDL:3208.25, PMH:3337.0, PML:3285.0",PMH,2020-09-28 10:20:00,2020-09-28 10:22:00,3345.00 @ 2020-09-28 14:24:00,SL @ 2020-09-28 10:46:00,LOSS
MES,"PDH:3296.5, PDL:3208.25, PMH:3337.0, PML:3285.0",PMH,2020-09-28 15:34:00,2020-09-28 15:38:00,3341.50 @ 2020-09-28 19:40:00,SL @ 2020-09-28 15:48:00,LOSS
MES,"PDH:3348.25, PDL:3308.25, PMH:3336.25, PML:3293.0",PMH,2020-09-30 09:30:00,2020-09-30 09:38:00,3340.25 @ 2020-09-30 13:40:00,TP @ 2020-09-30 14:04:00,WIN
MNQ,"PDH:11386.5, PDL:11286.0, PMH:11336.25, PML:11186.5",PDH,2020-09-30 14:50:00,2020-09-30 14:54:00,11424.00 @ 2020-09-30 18:56:00,EMA_TRAIL (PROFIT) @ 2020-09-30 15:00:00,WIN
MES,"PDH:3348.25, PDL:3308.25, PMH:3336.25, PML:3293.0",PDH,2020-09-30 14:44:00,2020-09-30 14:56:00,3359.75 @ 2020-09-30 18:58:00,EMA_TRAIL (LOSS) @ 2020-09-30 15:02:00,LOSS
MES,"PDH:3348.25, PDL:3308.25, PMH:3336.25, PML:3293.0",PDH,2020-09-30 15:48:00,2020-09-30 15:50:00,3360.75 @ 2020-09-30 19:52:00,EMA_TRAIL (LOSS) @ 2020-09-30 16:00:00,LOSS
MNQ,"PDH:11525.25, PDL:11304.0, PMH:11596.75, PML:11456.25",PDH,2020-10-01 14:26:00,2020-10-01 14:28:00,11554.50 @ 2020-10-01 18:30:00,EMA_TRAIL (PROFIT) @ 2020-10-01 15:20:00,WIN
MES,"PDH:3387.5, PDL:3343.0, PMH:3334.75, PML:3297.0",PMH,2020-10-02 09:38:00,2020-10-02 09:46:00,3342.50 @ 2020-10-02 13:48:00,SL @ 2020-10-02 09:50:00,LOSS
MES,"PDH:3387.5, PDL:3343.0, PMH:3334.75, PML:3297.0",PMH,2020-10-02 10:00:00,2020-10-02 10:08:00,3348.75 @ 2020-10-02 14:10:00,SL @ 2020-10-02 10:22:00,LOSS
MNQ,"PDH:11598.75, PDL:11474.0, PMH:11406.0, PML:11277.0",PMH,2020-10-02 10:00:00,2020-10-02 10:02:00,11430.75 @ 2020-10-02 14:04:00,EMA_TRAIL (LOSS) @ 2020-10-02 10:42:00,LOSS
MNQ,"PDH:11598.75, PDL:11474.0, PMH:11406.0, PML:11277.0",PMH,2020-10-02 10:48:00,2020-10-02 10:54:00,11421.25 @ 2020-10-02 14:56:00,SL @ 2020-10-02 14:02:00,LOSS
MES,"PDH:3387.5, PDL:3343.0, PMH:3334.75, PML:3297.0",PMH,2020-10-02 10:42:00,2020-10-02 10:44:00,3342.00 @ 2020-10-02 14:46:00,EMA_TRAIL (PROFIT) @ 2020-10-02 14:50:00,WIN
MNQ,"PDH:11598.75, PDL:11474.0, PMH:11406.0, PML:11277.0",PML,2020-10-02 14:30:00,2020-10-02 14:32:00,11266.50 @ 2020-10-02 18:34:00,SL @ 2020-10-02 14:54:00,LOSS
MES,"PDH:3359.25, PDL:3310.0, PMH:3366.25, PML:3344.75",PMH,2020-10-05 09:32:00,2020-10-05 09:34:00,3367.50 @ 2020-10-05 13:36:00,SL @ 2020-10-05 09:58:00,LOSS
MNQ,"PDH:11468.75, PDL:11198.5, PMH:11362.0, PML:11291.0",PMH,2020-10-05 09:52:00,2020-10-05 09:56:00,11366.25 @ 2020-10-05 13:58:00,EMA_TRAIL (PROFIT) @ 2020-10-05 14:02:00,WIN
MNQ,"PDH:11496.75, PDL:11321.25, PMH:11463.75, PML:11400.5",PMH,2020-10-06 14:04:00,2020-10-06 14:10:00,11466.75 @ 2020-10-06 18:12:00,EMA_TRAIL (LOSS) @ 2020-10-06 14:50:00,LOSS
MES,"PDH:3421.75, PDL:3336.0, PMH:3384.75, PML:3359.5",PMH,2020-10-07 10:44:00,2020-10-07 10:48:00,3395.50 @ 2020-10-07 14:50:00,SL @ 2020-10-07 14:26:00,LOSS
MNQ,"PDH:11524.25, PDL:11236.0, PMH:11395.25, PML:11303.0",PMH,2020-10-07 10:32:00,2020-10-07 10:48:00,11404.75 @ 2020-10-07 14:50:00,EMA_TRAIL (PROFIT) @ 2020-10-07 15:34:00,WIN
MES,"PDH:3416.5, PDL:3355.25, PMH:3431.0, PML:3407.75",PMH,2020-10-08 09:54:00,2020-10-08 10:06:00,3427.50 @ 2020-10-08 14:08:00,SL @ 2020-10-08 10:14:00,LOSS
MES,"PDH:3416.5, PDL:3355.25, PMH:3431.0, PML:3407.75",PMH,2020-10-08 10:40:00,2020-10-08 10:42:00,3431.50 @ 2020-10-08 14:44:00,EMA_TRAIL (LOSS) @ 2020-10-08 14:02:00,LOSS
MNQ,"PDH:11577.0, PDL:11477.25, PMH:11616.75, PML:11545.0",PMH,2020-10-09 09:42:00,2020-10-09 09:46:00,11622.50 @ 2020-10-09 13:48:00,EMA_TRAIL (PROFIT) @ 2020-10-09 14:12:00,WIN
MES,"PDH:3438.75, PDL:3383.25, PMH:3459.75, PML:3440.5",PMH,2020-10-09 14:52:00,2020-10-09 14:56:00,3464.25 @ 2020-10-09 18:58:00,EMA_TRAIL (PROFIT) @ 2020-10-09 15:34:00,WIN
MES,"PDH:3474.0, PDL:3421.0, PMH:3500.0, PML:3471.25",PMH,2020-10-12 10:12:00,2020-10-12 10:18:00,3493.25 @ 2020-10-12 14:20:00,SL @ 2020-10-12 10:26:00,LOSS
MES,"PDH:3474.0, PDL:3421.0, PMH:3500.0, PML:3471.25",PMH,2020-10-12 10:52:00,2020-10-12 10:58:00,3509.75 @ 2020-10-12 15:00:00,TP @ 2020-10-12 14:00:00,WIN
MNQ,"PDH:12197.0, PDL:11860.0, PMH:12249.0, PML:12053.5",PML,2020-10-13 14:00:00,2020-10-13 14:06:00,12037.75 @ 2020-10-13 18:08:00,EMA_TRAIL (LOSS) @ 2020-10-13 14:56:00,LOSS
MES,"PDH:3541.25, PDL:3460.0, PMH:3532.5, PML:3509.0",PML,2020-10-13 15:34:00,2020-10-13 15:46:00,3508.00 @ 2020-10-13 19:48:00,EMA_TRAIL (LOSS) @ 2020-10-13 15:52:00,LOSS
MES,"PDH:3524.5, PDL:3482.25, PMH:3524.0, PML:3488.5",PDL,2020-10-14 14:14:00,2020-10-14 14:22:00,3473.25 @ 2020-10-14 18:24:00,EMA_TRAIL (LOSS) @ 2020-10-14 14:56:00,LOSS
MNQ,"PDH:12181.5, PDL:12017.0, PMH:12165.75, PML:12058.0",PDL,2020-10-14 15:12:00,2020-10-14 15:16:00,12007.50 @ 2020-10-14 19:18:00,EMA_TRAIL (LOSS) @ 2020-10-14 15:22:00,LOSS
MES,"PDH:3481.0, PDL:3423.0, PMH:3492.5, PML:3462.25",PMH,2020-10-16 10:16:00,2020-10-16 10:22:00,3504.25 @ 2020-10-16 14:24:00,SL @ 2020-10-16 14:04:00,LOSS
MES,"PDH:3508.5, PDL:3460.5, PMH:3495.75, PML:3475.25",PML,2020-10-19 10:08:00,2020-10-19 10:12:00,3465.50 @ 2020-10-19 14:14:00,SL @ 2020-10-19 10:28:00,LOSS
MNQ,"PDH:11950.75, PDL:11587.0, PMH:11754.0, PML:11640.0",PML,2020-10-20 10:54:00,2020-10-20 10:56:00,11627.00 @ 2020-10-20 14:58:00,SL @ 2020-10-20 14:00:00,LOSS
MES,"PDH:3493.75, PDL:3403.25, PMH:3451.75, PML:3419.5",PMH,2020-10-20 14:02:00,2020-10-20 14:08:00,3460.75 @ 2020-10-20 18:10:00,EMA_TRAIL (LOSS) @ 2020-10-20 14:36:00,LOSS
MNQ,"PDH:11950.75, PDL:11587.0, PMH:11754.0, PML:11640.0",PMH,2020-10-20 14:32:00,2020-10-20 14:38:00,11759.25 @ 2020-10-20 18:40:00,EMA_TRAIL (LOSS) @ 2020-10-20 14:48:00,LOSS
MNQ,"PDH:11792.0, PDL:11595.0, PMH:11692.5, PML:11575.0",PMH,2020-10-21 09:34:00,2020-10-21 09:38:00,11718.25 @ 2020-10-21 13:40:00,EMA_TRAIL (LOSS) @ 2020-10-21 10:50:00,LOSS
MES,"PDH:3469.75, PDL:3418.25, PMH:3442.5, PML:3410.5",PMH,2020-10-21 14:48:00,2020-10-21 14:50:00,3447.75 @ 2020-10-21 18:52:00,SL @ 2020-10-21 14:54:00,LOSS
MES,"PDH:3469.75, PDL:3418.25, PMH:3442.5, PML:3410.5",PMH,2020-10-21 15:04:00,2020-10-21 15:10:00,3442.25 @ 2020-10-21 19:12:00,EMA_TRAIL (LOSS) @ 2020-10-21 15:38:00,LOSS
MES,"PDH:3457.25, PDL:3414.75, PMH:3431.5, PML:3407.5",PML,2020-10-22 10:34:00,2020-10-22 10:40:00,3401.00 @ 2020-10-22 14:42:00,SL @ 2020-10-22 10:56:00,LOSS
MNQ,"PDH:11779.25, PDL:11616.0, PMH:11696.0, PML:11629.0",PML,2020-10-22 10:16:00,2020-10-22 10:18:00,11614.75 @ 2020-10-22 14:20:00,EMA_TRAIL (LOSS) @ 2020-10-22 14:02:00,LOSS
MNQ,"PDH:11723.75, PDL:11500.75, PMH:11691.5, PML:11625.0",PML,2020-10-23 09:56:00,2020-10-23 09:58:00,11573.50 @ 2020-10-23 14:00:00,EMA_TRAIL (LOSS) @ 2020-10-23 14:02:00,LOSS
MES,"PDH:3453.0, PDL:3396.75, PMH:3463.5, PML:3445.75",PML,2020-10-23 14:00:00,2020-10-23 14:04:00,3447.75 @ 2020-10-23 18:06:00,EMA_TRAIL (PROFIT) @ 2020-10-23 14:10:00,WIN
MNQ,"PDH:11723.75, PDL:11500.75, PMH:11691.5, PML:11625.0",PML,2020-10-23 15:30:00,2020-10-23 15:34:00,11627.25 @ 2020-10-23 19:36:00,EMA_TRAIL (LOSS) @ 2020-10-23 15:40:00,LOSS
MES,"PDH:3460.5, PDL:3420.0, PMH:3425.0, PML:3404.75",PMH,2020-10-26 10:22:00,2020-10-26 10:24:00,3420.50 @ 2020-10-26 14:26:00,SL @ 2020-10-26 10:28:00,LOSS
MNQ,"PDH:11680.75, PDL:11539.25, PMH:11592.75, PML:11546.25",PMH,2020-10-26 10:36:00,2020-10-26 10:40:00,11601.75 @ 2020-10-26 14:42:00,EMA_TRAIL (LOSS) @ 2020-10-26 10:46:00,LOSS
MES,"PDH:3460.5, PDL:3420.0, PMH:3425.0, PML:3404.75",PML,2020-10-26 10:44:00,2020-10-26 10:48:00,3391.50 @ 2020-10-26 14:50:00,EMA_TRAIL (PROFIT) @ 2020-10-26 14:10:00,WIN
MNQ,"PDH:11695.75, PDL:11335.25, PMH:11567.75, PML:11498.0",PMH,2020-10-27 14:24:00,2020-10-27 14:26:00,11575.25 @ 2020-10-27 18:28:00,EMA_TRAIL (LOSS) @ 2020-10-27 14:32:00,LOSS
MNQ,"PDH:11623.0, PDL:11473.75, PMH:11527.5, PML:11372.0",PML,2020-10-28 09:32:00,2020-10-28 09:34:00,11349.00 @ 2020-10-28 13:36:00,TP @ 2020-10-28 10:18:00,WIN
MES,"PDH:3401.25, PDL:3370.75, PMH:3357.5, PML:3304.0",PML,2020-10-28 10:04:00,2020-10-28 10:16:00,3293.25 @ 2020-10-28 14:18:00,EMA_TRAIL (PROFIT) @ 2020-10-28 14:04:00,WIN
MNQ,"PDH:11423.0, PDL:11113.5, PMH:11287.25, PML:11138.75",PMH,2020-10-29 10:22:00,2020-10-29 10:26:00,11297.75 @ 2020-10-29 14:28:00,TP @ 2020-10-29 14:14:00,WIN
MES,"PDH:3333.75, PDL:3242.0, PMH:3291.0, PML:3237.25",PML,2020-10-30 10:54:00,2020-10-30 11:00:00,3243.00 @ 2020-10-30 18:00:00,EMA_TRAIL (LOSS) @ 2020-10-30 14:04:00,LOSS
MES,"PDH:3296.25, PDL:3216.5, PMH:3322.5, PML:3273.5",PML,2020-11-02 14:08:00,2020-11-02 14:12:00,3267.75 @ 2020-11-02 19:14:00,EMA_TRAIL (LOSS) @ 2020-11-02 14:24:00,LOSS
MES,"PDH:3323.5, PDL:3263.0, PMH:3350.0, PML:3324.0",PMH,2020-11-03 14:24:00,2020-11-03 14:28:00,3361.00 @ 2020-11-03 19:30:00,EMA_TRAIL (LOSS) @ 2020-11-03 14:36:00,LOSS
MNQ,"PDH:11347.25, PDL:11097.0, PMH:11733.0, PML:11438.75",PMH,2020-11-04 15:20:00,2020-11-04 15:22:00,11759.75 @ 2020-11-04 20:24:00,EMA_TRAIL (LOSS) @ 2020-11-04 15:28:00,LOSS
MES,"PDH:3382.75, PDL:3320.0, PMH:3430.0, PML:3349.5",PMH,2020-11-04 15:38:00,2020-11-04 15:44:00,3442.00 @ 2020-11-04 20:46:00,EMA_TRAIL (LOSS) @ 2020-11-04 15:50:00,LOSS
MES,"PDH:3480.0, PDL:3386.0, PMH:3508.5, PML:3467.25",PMH,2020-11-05 10:36:00,2020-11-05 10:38:00,3513.25 @ 2020-11-05 15:40:00,SL @ 2020-11-05 14:06:00,LOSS
MNQ,"PDH:12112.0, PDL:11968.75, PMH:12072.5, PML:11863.25",PMH,2020-11-06 14:00:00,2020-11-06 14:04:00,12088.75 @ 2020-11-06 19:06:00,EMA_TRAIL (LOSS) @ 2020-11-06 14:44:00,LOSS
MNQ,"PDH:12260.75, PDL:11812.75, PMH:11790.0, PML:11550.0",PML,2020-11-10 10:36:00,2020-11-10 10:40:00,11506.25 @ 2020-11-10 15:42:00,SL @ 2020-11-10 10:52:00,LOSS
MES,"PDH:3644.75, PDL:3535.0, PMH:3559.0, PML:3510.75",PDL,2020-11-10 14:10:00,2020-11-10 14:14:00,3524.50 @ 2020-11-10 19:16:00,EMA_TRAIL (LOSS) @ 2020-11-10 14:46:00,LOSS
MES,"PDH:3552.5, PDL:3498.75, PMH:3574.0, PML:3550.25",PML,2020-11-11 09:56:00,2020-11-11 09:58:00,3545.50 @ 2020-11-11 15:00:00,SL @ 2020-11-11 10:30:00,LOSS
MNQ,"PDH:11749.5, PDL:11496.0, PMH:11785.0, PML:11697.25",PMH,2020-11-11 09:44:00,2020-11-11 10:00:00,11783.25 @ 2020-11-11 15:02:00,EMA_TRAIL (LOSS) @ 2020-11-11 10:48:00,LOSS
MNQ,"PDH:11749.5, PDL:11496.0, PMH:11785.0, PML:11697.25",PMH,2020-11-11 10:52:00,2020-11-11 10:54:00,11805.25 @ 2020-11-11 15:56:00,EMA_TRAIL (PROFIT) @ 2020-11-11 14:28:00,WIN
MNQ,"PDH:11899.0, PDL:11701.25, PMH:11966.0, PML:11841.0",PML,2020-11-12 14:10:00,2020-11-12 14:12:00,11822.25 @ 2020-11-12 19:14:00,EMA_TRAIL (PROFIT) @ 2020-11-12 15:18:00,WIN
MES,"PDH:3576.75, PDL:3539.0, PMH:3569.75, PML:3538.25",PML,2020-11-12 14:00:00,2020-11-12 14:04:00,3524.00 @ 2020-11-12 19:06:00,EMA_TRAIL (PROFIT) @ 2020-11-12 15:20:00,WIN
MNQ,"PDH:11975.0, PDL:11760.0, PMH:11936.5, PML:11863.75",PML,2020-11-13 10:00:00,2020-11-13 10:02:00,11853.25 @ 2020-11-13 15:04:00,EMA_TRAIL (LOSS) @ 2020-11-13 14:04:00,LOSS
MNQ,"PDH:11975.0, PDL:11760.0, PMH:11936.5, PML:11863.75",PML,2020-11-13 14:10:00,2020-11-13 14:12:00,11851.50 @ 2020-11-13 19:14:00,SL @ 2020-11-13 14:20:00,LOSS
MES,"PDH:3565.25, PDL:3504.0, PMH:3569.5, PML:3545.0",PDH,2020-11-13 14:16:00,2020-11-13 14:18:00,3576.75 @ 2020-11-13 19:20:00,EMA_TRAIL (LOSS) @ 2020-11-13 14:46:00,LOSS
MES,"PDH:3565.25, PDL:3504.0, PMH:3569.5, PML:3545.0",PMH,2020-11-13 14:48:00,2020-11-13 14:50:00,3573.75 @ 2020-11-13 19:52:00,EMA_TRAIL (LOSS) @ 2020-11-13 15:18:00,LOSS
MES,"PDH:3590.0, PDL:3539.25, PMH:3636.75, PML:3595.0",PML,2020-11-16 09:54:00,2020-11-16 09:56:00,3595.25 @ 2020-11-16 14:58:00,SL @ 2020-11-16 10:06:00,LOSS
MES,"PDH:3628.5, PDL:3587.5, PMH:3614.5, PML:3584.5",PML,2020-11-17 09:52:00,2020-11-17 09:56:00,3575.75 @ 2020-11-17 14:58:00,EMA_TRAIL (LOSS) @ 2020-11-17 10:12:00,LOSS
MNQ,"PDH:12033.5, PDL:11878.25, PMH:12058.5, PML:12000.0",PML,2020-11-17 09:38:00,2020-11-17 09:42:00,11979.00 @ 2020-11-17 14:44:00,EMA_TRAIL (LOSS) @ 2020-11-17 10:36:00,LOSS
MES,"PDH:3628.5, PDL:3587.5, PMH:3614.5, PML:3584.5",PMH,2020-11-17 14:06:00,2020-11-17 14:08:00,3616.50 @ 2020-11-17 19:10:00,EMA_TRAIL (LOSS) @ 2020-11-17 15:08:00,LOSS
MNQ,"PDH:12042.5, PDL:11949.0, PMH:12022.75, PML:11948.25",PML,2020-11-18 09:32:00,2020-11-18 09:50:00,11939.00 @ 2020-11-18 14:52:00,EMA_TRAIL (LOSS) @ 2020-11-18 10:22:00,LOSS
MES,"PDH:3620.25, PDL:3575.75, PMH:3623.25, PML:3593.75",PML,2020-11-18 14:42:00,2020-11-18 14:44:00,3587.25 @ 2020-11-18 19:46:00,EMA_TRAIL (LOSS) @ 2020-11-18 14:54:00,LOSS
MNQ,"PDH:12027.75, PDL:11882.25, PMH:11887.0, PML:11800.0",PMH,2020-11-19 09:48:00,2020-11-19 09:54:00,11912.75 @ 2020-11-19 14:56:00,EMA_TRAIL (LOSS) @ 2020-11-19 10:24:00,LOSS
MES,"PDH:3616.5, PDL:3554.25, PMH:3564.25, PML:3534.0",PMH,2020-11-19 14:00:00,2020-11-19 14:02:00,3567.00 @ 2020-11-19 19:04:00,EMA_TRAIL (PROFIT) @ 2020-11-19 15:54:00,WIN
MNQ,"PDH:12000.0, PDL:11838.0, PMH:12021.5, PML:11969.25",PML,2020-11-20 09:30:00,2020-11-20 09:34:00,11956.00 @ 2020-11-20 14:36:00,EMA_TRAIL (LOSS) @ 2020-11-20 10:22:00,LOSS
MES,"PDH:3582.5, PDL:3535.0, PMH:3582.5, PML:3559.5",PML,2020-11-20 10:10:00,2020-11-20 10:12:00,3555.00 @ 2020-11-20 15:14:00,EMA_TRAIL (LOSS) @ 2020-11-20 10:38:00,LOSS
MES,"PDH:3582.5, PDL:3535.0, PMH:3582.5, PML:3559.5",PML,2020-11-20 15:26:00,2020-11-20 15:28:00,3550.75 @ 2020-11-20 20:30:00,EMA_TRAIL (LOSS) @ 2020-11-20 15:40:00,LOSS
MNQ,"PDH:12015.25, PDL:11888.0, PMH:11968.0, PML:11913.25",PML,2020-11-23 10:10:00,2020-11-23 10:12:00,11904.25 @ 2020-11-23 15:14:00,EMA_TRAIL (PROFIT) @ 2020-11-23 14:16:00,WIN
MNQ,"PDH:12015.25, PDL:11888.0, PMH:11968.0, PML:11913.25",PDL,2020-11-23 14:18:00,2020-11-23 14:20:00,11879.50 @ 2020-11-23 19:22:00,EMA_TRAIL (LOSS) @ 2020-11-23 14:34:00,LOSS
MNQ,"PDH:12015.25, PDL:11888.0, PMH:11968.0, PML:11913.25",PDL,2020-11-23 14:44:00,2020-11-23 14:46:00,11884.75 @ 2020-11-23 19:48:00,EMA_TRAIL (LOSS) @ 2020-11-23 14:54:00,LOSS
MES,"PDH:3577.5, PDL:3540.5, PMH:3580.0, PML:3555.0",PDH,2020-11-23 15:28:00,2020-11-23 15:42:00,3578.00 @ 2020-11-23 20:44:00,SL @ 2020-11-23 15:54:00,LOSS
MNQ,"PDH:12001.75, PDL:11800.0, PMH:11962.0, PML:11920.0",PML,2020-11-24 09:34:00,2020-11-24 09:36:00,11893.50 @ 2020-11-24 14:38:00,EMA_TRAIL (LOSS) @ 2020-11-24 10:38:00,LOSS
MNQ,"PDH:12001.75, PDL:11800.0, PMH:11962.0, PML:11920.0",PMH,2020-11-24 10:44:00,2020-11-24 10:46:00,11969.50 @ 2020-11-24 15:48:00,TP @ 2020-11-24 14:00:00,WIN
MNQ,"PDH:12094.5, PDL:11868.5, PMH:12124.0, PML:12073.25",PMH,2020-11-25 14:14:00,2020-11-25 14:16:00,12129.00 @ 2020-11-25 19:18:00,EMA_TRAIL (PROFIT) @ 2020-11-25 15:56:00,WIN
MNQ,"PDH:12307.75, PDL:12197.25, PMH:12306.0, PML:12226.0",PML,2020-11-30 09:48:00,2020-11-30 10:22:00,12226.25 @ 2020-11-30 15:24:00,TP @ 2020-11-30 10:40:00,WIN
